Down,Ydstogo,Line,Value
3,24,60,0.76
3,24,61,0.823
3,24,62,0.866
3,24,63,0.935
3,24,64,0.985
3,24,65,1.037
3,24,66,1.093
3,24,67,1.157
3,24,68,1.221
3,24,69,1.297
3,24,70,1.391
3,24,71,1.489
3,24,72,1.589
3,24,73,1.686
3,24,74,1.78
3,24,75,1.869
3,24,76,1.952
3,25,1,-2.84
3,25,2,-2.743
3,25,3,-2.657
3,25,4,-2.575
3,25,5,-2.494
3,25,6,-2.415
3,25,7,-2.343
3,25,8,-2.266
3,25,9,-2.192
3,25,10,-2.12
3,25,11,-2.043
3,25,12,-1.971
3,25,13,-1.899
3,25,14,-1.829
3,25,15,-1.749
3,25,16,-1.676
3,25,17,-1.605
3,25,18,-1.531
3,25,19,-1.458
3,25,20,-1.381
3,25,21,-1.315
3,25,22,-1.241
3,25,23,-1.172
3,25,24,-1.1
3,25,25,-1.029
3,25,26,-0.957
3,25,27,-0.886
3,25,28,-0.815
3,25,29,-0.745
3,25,30,-0.673
3,25,31,-0.605
3,25,32,-0.536
3,25,33,-0.467
3,25,34,-0.4
3,25,35,-0.335
3,25,36,-0.271
3,25,37,-0.209
3,25,38,-0.143
3,25,39,-0.082
3,25,40,-0.023
3,25,41,0.032
3,25,42,0.085
3,25,43,0.134
3,25,44,0.181
3,25,45,0.216
3,25,46,0.26
3,25,47,0.292
3,25,48,0.332
3,25,49,0.363
3,25,50,0.39
3,25,51,0.429
3,25,52,0.456
3,25,53,0.5
3,25,54,0.527
3,25,55,0.554
3,25,56,0.601
3,25,57,0.632
3,25,58,0.68
3,25,59,0.716
3,25,60,0.752
3,25,61,0.815
3,25,62,0.858
3,25,63,0.927
3,25,64,0.977
3,25,65,1.028
3,25,66,1.085
3,25,67,1.151
3,25,68,1.214
3,25,69,1.288
3,25,70,1.382
3,25,71,1.48
3,25,72,1.579
3,25,73,1.675
3,25,74,1.768
3,25,75,1.857
3,26,1,-2.843
3,26,2,-2.745
3,26,3,-2.66
3,26,4,-2.578
3,26,5,-2.497
3,26,6,-2.417
3,26,7,-2.345
3,26,8,-2.268
3,26,9,-2.196
3,26,10,-2.123
3,26,11,-2.047
3,26,12,-1.974
3,26,13,-1.902
3,26,14,-1.832
3,26,15,-1.752
3,26,16,-1.679
3,26,17,-1.608
3,26,18,-1.533
3,26,19,-1.461
3,26,20,-1.384
3,26,21,-1.318
3,26,22,-1.245
3,26,23,-1.175
3,26,24,-1.103
3,26,25,-1.032
3,26,26,-0.961
3,26,27,-0.889
3,26,28,-0.818
3,26,29,-0.748
3,26,30,-0.677
3,26,31,-0.609
3,26,32,-0.539
3,26,33,-0.471
3,26,34,-0.404
3,26,35,-0.339
3,26,36,-0.276
3,26,37,-0.214
3,26,38,-0.147
3,26,39,-0.086
3,26,40,-0.028
3,26,41,0.027
3,26,42,0.079
3,26,43,0.129
3,26,44,0.176
3,26,45,0.212
3,26,46,0.255
3,26,47,0.286
3,26,48,0.326
3,26,49,0.356
3,26,50,0.384
3,26,51,0.421
3,26,52,0.448
3,26,53,0.49
3,26,54,0.519
3,26,55,0.547
3,26,56,0.593
3,26,57,0.625
3,26,58,0.673
3,26,59,0.709
3,26,60,0.746
3,26,61,0.809
3,26,62,0.852
3,26,63,0.921
3,26,64,0.97
3,26,65,1.022
3,26,66,1.081
3,26,67,1.145
3,26,68,1.208
3,26,69,1.28
3,26,70,1.374
3,26,71,1.472
3,26,72,1.57
3,26,73,1.666
3,26,74,1.758
3,27,1,-2.845
3,27,2,-2.747
3,27,3,-2.661
3,27,4,-2.58
3,27,5,-2.498
3,27,6,-2.419
3,27,7,-2.347
3,27,8,-2.271
3,27,9,-2.198
3,27,10,-2.125
3,27,11,-2.049
3,27,12,-1.976
3,27,13,-1.905
3,27,14,-1.834
3,27,15,-1.754
3,27,16,-1.681
3,27,17,-1.61
3,27,18,-1.536
3,27,19,-1.463
3,27,20,-1.387
3,27,21,-1.321
3,27,22,-1.247
3,27,23,-1.177
3,27,24,-1.106
3,27,25,-1.034
3,27,26,-0.963
3,27,27,-0.892
3,27,28,-0.82
3,27,29,-0.751
3,27,30,-0.679
3,27,31,-0.612
3,27,32,-0.542
3,27,33,-0.475
3,27,34,-0.407
3,27,35,-0.343
3,27,36,-0.28
3,27,37,-0.219
3,27,38,-0.152
3,27,39,-0.091
3,27,40,-0.033
3,27,41,0.022
3,27,42,0.074
3,27,43,0.124
3,27,44,0.172
3,27,45,0.207
3,27,46,0.25
3,27,47,0.281
3,27,48,0.321
3,27,49,0.351
3,27,50,0.379
3,27,51,0.415
3,27,52,0.443
3,27,53,0.483
3,27,54,0.514
3,27,55,0.543
3,27,56,0.588
3,27,57,0.62
3,27,58,0.669
3,27,59,0.705
3,27,60,0.741
3,27,61,0.804
3,27,62,0.847
3,27,63,0.916
3,27,64,0.965
3,27,65,1.017
3,27,66,1.077
3,27,67,1.141
3,27,68,1.203
3,27,69,1.275
3,27,70,1.367
3,27,71,1.464
3,27,72,1.562
3,27,73,1.657
3,28,1,-2.846
3,28,2,-2.749
3,28,3,-2.663
3,28,4,-2.581
3,28,5,-2.5
3,28,6,-2.42
3,28,7,-2.349
3,28,8,-2.273
3,28,9,-2.199
3,28,10,-2.127
3,28,11,-2.05
3,28,12,-1.978
3,28,13,-1.907
3,28,14,-1.836
3,28,15,-1.756
3,28,16,-1.683
3,28,17,-1.612
3,28,18,-1.538
3,28,19,-1.465
3,28,20,-1.389
3,28,21,-1.323
3,28,22,-1.249
3,28,23,-1.179
3,28,24,-1.107
3,28,25,-1.036
3,28,26,-0.965
3,28,27,-0.893
3,28,28,-0.822
3,28,29,-0.752
3,28,30,-0.681
3,28,31,-0.613
3,28,32,-0.544
3,28,33,-0.477
3,28,34,-0.41
3,28,35,-0.346
3,28,36,-0.283
3,28,37,-0.222
3,28,38,-0.156
3,28,39,-0.095
3,28,40,-0.038
3,28,41,0.018
3,28,42,0.07
3,28,43,0.12
3,28,44,0.168
3,28,45,0.203
3,28,46,0.246
3,28,47,0.277
3,28,48,0.316
3,28,49,0.347
3,28,50,0.374
3,28,51,0.41
3,28,52,0.438
3,28,53,0.479
3,28,54,0.51
3,28,55,0.54
3,28,56,0.584
3,28,57,0.616
3,28,58,0.665
3,28,59,0.702
3,28,60,0.738
3,28,61,0.801
3,28,62,0.843
3,28,63,0.912
3,28,64,0.96
3,28,65,1.013
3,28,66,1.074
3,28,67,1.137
3,28,68,1.199
3,28,69,1.27
3,28,70,1.362
3,28,71,1.457
3,28,72,1.555
3,29,1,-2.847
3,29,2,-2.75
3,29,3,-2.664
3,29,4,-2.582
3,29,5,-2.501
3,29,6,-2.422
3,29,7,-2.351
3,29,8,-2.274
3,29,9,-2.2
3,29,10,-2.128
3,29,11,-2.051
3,29,12,-1.979
3,29,13,-1.908
3,29,14,-1.837
3,29,15,-1.757
3,29,16,-1.684
3,29,17,-1.613
3,29,18,-1.539
3,29,19,-1.466
3,29,20,-1.39
3,29,21,-1.324
3,29,22,-1.25
3,29,23,-1.18
3,29,24,-1.109
3,29,25,-1.037
3,29,26,-0.966
3,29,27,-0.894
3,29,28,-0.823
3,29,29,-0.754
3,29,30,-0.682
3,29,31,-0.615
3,29,32,-0.546
3,29,33,-0.479
3,29,34,-0.412
3,29,35,-0.348
3,29,36,-0.286
3,29,37,-0.225
3,29,38,-0.159
3,29,39,-0.099
3,29,40,-0.041
3,29,41,0.014
3,29,42,0.067
3,29,43,0.117
3,29,44,0.164
3,29,45,0.199
3,29,46,0.242
3,29,47,0.273
3,29,48,0.313
3,29,49,0.343
3,29,50,0.37
3,29,51,0.407
3,29,52,0.435
3,29,53,0.477
3,29,54,0.508
3,29,55,0.537
3,29,56,0.581
3,29,57,0.614
3,29,58,0.663
3,29,59,0.699
3,29,60,0.735
3,29,61,0.798
3,29,62,0.84
3,29,63,0.908
3,29,64,0.957
3,29,65,1.009
3,29,66,1.071
3,29,67,1.134
3,29,68,1.195
3,29,69,1.267
3,29,70,1.358
3,29,71,1.452
3,30,1,-2.848
3,30,2,-2.751
3,30,3,-2.665
3,30,4,-2.583
3,30,5,-2.503
3,30,6,-2.423
3,30,7,-2.352
3,30,8,-2.275
3,30,9,-2.201
3,30,10,-2.129
3,30,11,-2.052
3,30,12,-1.98
3,30,13,-1.909
3,30,14,-1.838
3,30,15,-1.758
3,30,16,-1.685
3,30,17,-1.614
3,30,18,-1.54
3,30,19,-1.467
3,30,20,-1.391
3,30,21,-1.325
3,30,22,-1.251
3,30,23,-1.181
3,30,24,-1.109
3,30,25,-1.038
3,30,26,-0.967
3,30,27,-0.895
3,30,28,-0.824
3,30,29,-0.755
3,30,30,-0.684
3,30,31,-0.616
3,30,32,-0.547
3,30,33,-0.48
3,30,34,-0.414
3,30,35,-0.35
3,30,36,-0.288
3,30,37,-0.228
3,30,38,-0.162
3,30,39,-0.102
3,30,40,-0.044
3,30,41,0.011
3,30,42,0.064
3,30,43,0.114
3,30,44,0.162
3,30,45,0.196
3,30,46,0.239
3,30,47,0.27
3,30,48,0.309
3,30,49,0.339
3,30,50,0.367
3,30,51,0.404
3,30,52,0.433
3,30,53,0.474
3,30,54,0.506
3,30,55,0.535
3,30,56,0.579
3,30,57,0.612
3,30,58,0.661
3,30,59,0.697
3,30,60,0.733
3,30,61,0.796
3,30,62,0.838
3,30,63,0.906
3,30,64,0.954
3,30,65,1.007
3,30,66,1.069
3,30,67,1.132
3,30,68,1.193
3,30,69,1.263
3,30,70,1.355
3,31,1,-2.849
3,31,2,-2.751
3,31,3,-2.665
3,31,4,-2.584
3,31,5,-2.503
3,31,6,-2.424
3,31,7,-2.352
3,31,8,-2.276
3,31,9,-2.202
3,31,10,-2.129
3,31,11,-2.053
3,31,12,-1.981
3,31,13,-1.91
3,31,14,-1.839
3,31,15,-1.759
3,31,16,-1.686
3,31,17,-1.615
3,31,18,-1.541
3,31,19,-1.468
3,31,20,-1.392
3,31,21,-1.326
3,31,22,-1.252
3,31,23,-1.182
3,31,24,-1.11
3,31,25,-1.039
3,31,26,-0.968
3,31,27,-0.896
3,31,28,-0.825
3,31,29,-0.756
3,31,30,-0.685
3,31,31,-0.617
3,31,32,-0.549
3,31,33,-0.482
3,31,34,-0.415
3,31,35,-0.352
3,31,36,-0.291
3,31,37,-0.231
3,31,38,-0.165
3,31,39,-0.105
3,31,40,-0.047
3,31,41,0.009
3,31,42,0.061
3,31,43,0.111
3,31,44,0.159
3,31,45,0.193
3,31,46,0.237
3,31,47,0.267
3,31,48,0.307
3,31,49,0.337
3,31,50,0.365
3,31,51,0.402
3,31,52,0.431
3,31,53,0.473
3,31,54,0.504
3,31,55,0.534
3,31,56,0.577
3,31,57,0.61
3,31,58,0.659
3,31,59,0.696
3,31,60,0.732
3,31,61,0.794
3,31,62,0.836
3,31,63,0.903
3,31,64,0.952
3,31,65,1.005
3,31,66,1.067
3,31,67,1.129
3,31,68,1.19
3,31,69,1.261
3,32,1,-2.849
3,32,2,-2.752
3,32,3,-2.666
3,32,4,-2.585
3,32,5,-2.504
3,32,6,-2.425
3,32,7,-2.353
3,32,8,-2.276
3,32,9,-2.203
3,32,10,-2.13
3,32,11,-2.054
3,32,12,-1.982
3,32,13,-1.91
3,32,14,-1.84
3,32,15,-1.759
3,32,16,-1.687
3,32,17,-1.616
3,32,18,-1.541
3,32,19,-1.469
3,32,20,-1.393
3,32,21,-1.327
3,32,22,-1.252
3,32,23,-1.182
3,32,24,-1.111
3,32,25,-1.039
3,32,26,-0.968
3,32,27,-0.897
3,32,28,-0.826
3,32,29,-0.757
3,32,30,-0.686
3,32,31,-0.618
3,32,32,-0.55
3,32,33,-0.483
3,32,34,-0.417
3,32,35,-0.354
3,32,36,-0.293
3,32,37,-0.233
3,32,38,-0.167
3,32,39,-0.107
3,32,40,-0.049
3,32,41,0.006
3,32,42,0.059
3,32,43,0.109
3,32,44,0.157
3,32,45,0.19
3,32,46,0.235
3,32,47,0.264
3,32,48,0.305
3,32,49,0.335
3,32,50,0.363
3,32,51,0.401
3,32,52,0.43
3,32,53,0.472
3,32,54,0.503
3,32,55,0.533
3,32,56,0.576
3,32,57,0.609
3,32,58,0.658
3,32,59,0.694
3,32,60,0.731
3,32,61,0.792
3,32,62,0.834
3,32,63,0.902
3,32,64,0.951
3,32,65,1.004
3,32,66,1.066
3,32,67,1.128
3,32,68,1.188
3,33,1,-2.85
3,33,2,-2.753
3,33,3,-2.667
3,33,4,-2.585
3,33,5,-2.504
3,33,6,-2.425
3,33,7,-2.353
3,33,8,-2.277
3,33,9,-2.203
3,33,10,-2.13
3,33,11,-2.054
3,33,12,-1.982
3,33,13,-1.911
3,33,14,-1.84
3,33,15,-1.76
3,33,16,-1.687
3,33,17,-1.616
3,33,18,-1.542
3,33,19,-1.469
3,33,20,-1.393
3,33,21,-1.327
3,33,22,-1.253
3,33,23,-1.183
3,33,24,-1.111
3,33,25,-1.04
3,33,26,-0.969
3,33,27,-0.898
3,33,28,-0.827
3,33,29,-0.757
3,33,30,-0.686
3,33,31,-0.619
3,33,32,-0.551
3,33,33,-0.484
3,33,34,-0.418
3,33,35,-0.355
3,33,36,-0.294
3,33,37,-0.234
3,33,38,-0.168
3,33,39,-0.108
3,33,40,-0.051
3,33,41,0.004
3,33,42,0.057
3,33,43,0.107
3,33,44,0.155
3,33,45,0.188
3,33,46,0.233
3,33,47,0.262
3,33,48,0.304
3,33,49,0.333
3,33,50,0.361
3,33,51,0.4
3,33,52,0.428
3,33,53,0.471
3,33,54,0.503
3,33,55,0.532
3,33,56,0.575
3,33,57,0.608
3,33,58,0.657
3,33,59,0.693
3,33,60,0.73
3,33,61,0.791
3,33,62,0.833
3,33,63,0.9
3,33,64,0.949
3,33,65,1.003
3,33,66,1.064
3,33,67,1.126
3,34,1,-2.851
3,34,2,-2.753
3,34,3,-2.667
3,34,4,-2.585
3,34,5,-2.505
3,34,6,-2.425
3,34,7,-2.354
3,34,8,-2.277
3,34,9,-2.204
3,34,10,-2.131
3,34,11,-2.054
3,34,12,-1.982
3,34,13,-1.911
3,34,14,-1.84
3,34,15,-1.76
3,34,16,-1.687
3,34,17,-1.616
3,34,18,-1.542
3,34,19,-1.469
3,34,20,-1.394
3,34,21,-1.327
3,34,22,-1.253
3,34,23,-1.183
3,34,24,-1.111
3,34,25,-1.04
3,34,26,-0.969
3,34,27,-0.898
3,34,28,-0.827
3,34,29,-0.758
3,34,30,-0.687
3,34,31,-0.62
3,34,32,-0.551
3,34,33,-0.485
3,34,34,-0.419
3,34,35,-0.356
3,34,36,-0.295
3,34,37,-0.235
3,34,38,-0.169
3,34,39,-0.11
3,34,40,-0.052
3,34,41,0.003
3,34,42,0.055
3,34,43,0.105
3,34,44,0.153
3,34,45,0.187
3,34,46,0.231
3,34,47,0.261
3,34,48,0.304
3,34,49,0.332
3,34,50,0.36
3,34,51,0.399
3,34,52,0.428
3,34,53,0.47
3,34,54,0.502
3,34,55,0.532
3,34,56,0.575
3,34,57,0.607
3,34,58,0.656
3,34,59,0.693
3,34,60,0.729
3,34,61,0.79
3,34,62,0.832
3,34,63,0.899
3,34,64,0.948
3,34,65,1.002
3,34,66,1.063
3,35,1,-2.851
3,35,2,-2.753
3,35,3,-2.667
3,35,4,-2.586
3,35,5,-2.505
3,35,6,-2.426
3,35,7,-2.354
3,35,8,-2.277
3,35,9,-2.204
3,35,10,-2.131
3,35,11,-2.055
3,35,12,-1.983
3,35,13,-1.911
3,35,14,-1.841
3,35,15,-1.76
3,35,16,-1.688
3,35,17,-1.617
3,35,18,-1.542
3,35,19,-1.47
3,35,20,-1.394
3,35,21,-1.328
3,35,22,-1.253
3,35,23,-1.183
3,35,24,-1.112
3,35,25,-1.04
3,35,26,-0.97
3,35,27,-0.898
3,35,28,-0.828
3,35,29,-0.758
3,35,30,-0.687
3,35,31,-0.62
3,35,32,-0.552
3,35,33,-0.485
3,35,34,-0.419
3,35,35,-0.357
3,35,36,-0.296
3,35,37,-0.236
3,35,38,-0.17
3,35,39,-0.11
3,35,40,-0.053
3,35,41,0.002
3,35,42,0.054
3,35,43,0.104
3,35,44,0.153
3,35,45,0.186
3,35,46,0.231
3,35,47,0.26
3,35,48,0.304
3,35,49,0.332
3,35,50,0.36
3,35,51,0.398
3,35,52,0.427
3,35,53,0.47
3,35,54,0.501
3,35,55,0.531
3,35,56,0.574
3,35,57,0.607
3,35,58,0.656
3,35,59,0.692
3,35,60,0.728
3,35,61,0.79
3,35,62,0.831
3,35,63,0.898
3,35,64,0.948
3,35,65,1.001
3,36,1,-2.851
3,36,2,-2.753
3,36,3,-2.668
3,36,4,-2.586
3,36,5,-2.505
3,36,6,-2.426
3,36,7,-2.354
3,36,8,-2.278
3,36,9,-2.204
3,36,10,-2.131
3,36,11,-2.055
3,36,12,-1.983
3,36,13,-1.911
3,36,14,-1.841
3,36,15,-1.761
3,36,16,-1.688
3,36,17,-1.617
3,36,18,-1.542
3,36,19,-1.47
3,36,20,-1.394
3,36,21,-1.328
3,36,22,-1.253
3,36,23,-1.183
3,36,24,-1.112
3,36,25,-1.041
3,36,26,-0.97
3,36,27,-0.899
3,36,28,-0.828
3,36,29,-0.759
3,36,30,-0.688
3,36,31,-0.621
3,36,32,-0.553
3,36,33,-0.486
3,36,34,-0.42
3,36,35,-0.357
3,36,36,-0.296
3,36,37,-0.236
3,36,38,-0.17
3,36,39,-0.111
3,36,40,-0.054
3,36,41,0.001
3,36,42,0.053
3,36,43,0.103
3,36,44,0.153
3,36,45,0.185
3,36,46,0.231
3,36,47,0.26
3,36,48,0.304
3,36,49,0.331
3,36,50,0.359
3,36,51,0.398
3,36,52,0.426
3,36,53,0.469
3,36,54,0.501
3,36,55,0.531
3,36,56,0.573
3,36,57,0.606
3,36,58,0.655
3,36,59,0.692
3,36,60,0.728
3,36,61,0.789
3,36,62,0.831
3,36,63,0.898
3,36,64,0.947
3,37,1,-2.851
3,37,2,-2.754
3,37,3,-2.668
3,37,4,-2.586
3,37,5,-2.505
3,37,6,-2.426
3,37,7,-2.354
3,37,8,-2.278
3,37,9,-2.204
3,37,10,-2.132
3,37,11,-2.055
3,37,12,-1.983
3,37,13,-1.912
3,37,14,-1.841
3,37,15,-1.761
3,37,16,-1.688
3,37,17,-1.617
3,37,18,-1.543
3,37,19,-1.47
3,37,20,-1.394
3,37,21,-1.328
3,37,22,-1.254
3,37,23,-1.184
3,37,24,-1.112
3,37,25,-1.041
3,37,26,-0.97
3,37,27,-0.899
